cfg_id,ED_PATH,HEL_WORK,BONUS_PCT,DON_STYLE,MOM_GIFT_USE,FX_SCENARIO,RISK_BAND,prob_shortfall_year1,prob_shortfall_year5,prob_shortfall_10yr,cashflow_volatility_10yr,var_95_year1,var_95_10yr_avg,min_cushion_p10,min_cushion_median,prob_insolvency_10yr,expected_shortfall
CFG_AL,McGill,Part‑time,0.1,0,0,Base,2,0.0,0.0,0.027000000000000003,0.5217221619625164,6326.76309245463,9993.928857193288,-11123.852287356109,5150.731302007021,0.0,-982.2012083165363
CFG_AM,McGill,Part‑time,0.1,0,0,Base,3,0.0,0.0,0.027000000000000003,0.5217221619625164,6326.76309245463,9993.928857193288,-11123.852287356109,5150.731302007021,0.0,-982.2012083165363
CFG_AN,McGill,Part‑time,0.1,0,0,Stress,1,0.0,0.0,0.027000000000000003,0.5217221619625164,6326.76309245463,9993.928857193288,-11123.852287356109,5150.731302007021,0.0,-982.2012083165363
CFG_AO,McGill,Part‑time,0.1,0,0,Stress,2,0.0,0.0,0.027000000000000003,0.5217221619625164,6326.76309245463,9993.928857193288,-11123.852287356109,5150.731302007021,0.0,-982.2012083165363
CFG_AP,McGill,Part‑time,0.1,0,0,Stress,3,0.0,0.0,0.027000000000000003,0.5217221619625164,6326.76309245463,9993.928857193288,-11123.852287356109,5150.731302007021,0.0,-982.2012083165363
CFG_AQ,McGill,Part‑time,0.1,0,1,Base,1,0.0,0.0,0.027000000000000003,0.5217221619625164,6326.76309245463,9993.928857193288,-11123.852287356109,5150.731302007021,0.0,-982.2012083165363
CFG_AR,McGill,Part‑time,0.1,0,1,Base,2,0.0,0.0,0.027000000000000003,0.5217221619625164,6326.76309245463,9993.928857193288,-11123.852287356109,5150.731302007021,0.0,-982.2012083165363
CFG_AS,McGill,Part‑time,0.1,0,1,Base,3,0.0,0.0,0.027000000000000003,0.5217221619625164,6326.76309245463,9993.928857193288,-11123.852287356109,5150.731302007021,0.0,-982.2012083165363
CFG_AT,McGill,Part‑time,0.1,0,1,Stress,1,0.0,0.0,0.027000000000000003,0.5217221619625164,6326.76309245463,9993.928857193288,-11123.852287356109,5150.731302007021,0.0,-982.2012083165363
CFG_AU,McGill,Part‑time,0.1,0,1,Stress,2,0.0,0.0,0.027000000000000003,0.5217221619625164,6326.76309245463,9993.928857193288,-11123.852287356109,5150.731302007021,0.0,-982.2012083165363
CFG_AV,McGill,Part‑time,0.1,0,1,Stress,3,0.0,0.0,0.027000000000000003,0.5217221619625164,6326.76309245463,9993.928857193288,-11123.852287356109,5150.731302007021,0.0,-982.2012083165363
CFG_AW,McGill,Part‑time,0.1,1,0,Base,1,0.0,0.0,0.002,0.3614882610778397,31326.76309245463,34993.928857193285,-206527.29460088632,-173098.92559269335,0.0,-217257.95531551595
CFG_AX,McGill,Part‑time,0.1,1,0,Base,2,0.0,0.0,0.002,0.3614882610778397,31326.76309245463,34993.928857193285,-206527.29460088632,-173098.92559269335,0.0,-217257.95531551595
CFG_AY,McGill,Part‑time,0.1,1,0,Base,3,0.0,0.0,0.002,0.3614882610778397,31326.76309245463,34993.928857193285,-206527.29460088632,-173098.92559269335,0.0,-217257.95531551595
CFG_AZ,McGill,Part‑time,0.1,1,0,Stress,1,0.0,0.0,0.002,0.3614882610778397,31326.76309245463,34993.928857193285,-206527.29460088632,-173098.92559269335,0.0,-217257.95531551595
CFG_BA,McGill,Part‑time,0.1,1,0,Stress,2,0.0,0.0,0.002,0.3614882610778397,31326.76309245463,34993.928857193285,-206527.29460088632,-173098.92559269335,0.0,-217257.95531551595
CFG_BB,McGill,Part‑time,0.1,1,0,Stress,3,0.0,0.0,0.002,0.3614882610778397,31326.76309245463,34993.928857193285,-206527.29460088632,-173098.92559269335,0.0,-217257.95531551595
CFG_BC,McGill,Part‑time,0.1,1,1,Base,1,0.0,0.0,0.002,0.3614882610778397,31326.76309245463,34993.928857193285,-206527.29460088632,-173098.92559269335,0.0,-217257.95531551595
CFG_BD,McGill,Part‑time,0.1,1,1,Base,2,0.0,0.0,0.002,0.3614882610778397,31326.76309245463,34993.928857193285,-206527.29460088632,-173098.92559269335,0.0,-217257.95531551595
CFG_BE,McGill,Part‑time,0.1,1,1,Base,3,0.0,0.0,0.002,0.3614882610778397,31326.76309245463,34993.928857193285,-206527.29460088632,-173098.92559269335,0.0,-217257.95531551595
CFG_BF,McGill,Part‑time,0.1,1,1,Stress,1,0.0,0.0,0.002,0.3614882610778397,31326.76309245463,34993.928857193285,-206527.29460088632,-173098.92559269335,0.0,-217257.95531551595
CFG_BG,McGill,Part‑time,0.1,1,1,Stress,2,0.0,0.0,0.002,0.3614882610778397,31326.76309245463,34993.928857193285,-206527.29460088632,-173098.92559269335,0.0,-217257.95531551595
CFG_BH,McGill,Part‑time,0.1,1,1,Stress,3,0.0,0.0,0.002,0.3614882610778397,31326.76309245463,34993.928857193285,-206527.29460088632,-173098.92559269335,0.0,-217257.95531551595
CFG_BI,McGill,Part‑time,0.1,2,0,Base,1,1.0,0.0,0.10200000000000001,0.3458149594494813,-218673.23690754536,9993.92885719329,-203424.5228598235,-160117.8229807149,0.0,-218673.23690754536
CFG_BJ,McGill,Part‑time,0.1,2,0,Base,2,1.0,0.0,0.10200000000000001,0.3458149594494813,-218673.23690754536,9993.92885719329,-203424.5228598235,-160117.8229807149,0.0,-218673.23690754536
CFG_BK,McGill,Part‑time,0.1,2,0,Base,3,1.0,0.0,0.10200000000000001,0.3458149594494813,-218673.23690754536,9993.92885719329,-203424.5228598235,-160117.8229807149,0.0,-218673.23690754536
CFG_BL,McGill,Part‑time,0.1,2,0,Stress,1,1.0,0.0,0.10200000000000001,0.3458149594494813,-218673.23690754536,9993.92885719329,-203424.5228598235,-160117.8229807149,0.0,-218673.23690754536
CFG_BM,McGill,Part‑time,0.1,2,0,Stress,2,1.0,0.0,0.10200000000000001,0.3458149594494813,-218673.23690754536,9993.92885719329,-203424.5228598235,-160117.8229807149,0.0,-218673.23690754536
CFG_BN,McGill,Part‑time,0.1,2,0,Stress,3,1.0,0.0,0.10200000000000001,0.3458149594494813,-218673.23690754536,9993.92885719329,-203424.5228598235,-160117.8229807149,0.0,-218673.23690754536
CFG_BU,McGill,Part‑time,0.2,0,0,Base,1,0.0,0.0,0.01,0.43751355824263216,17815.603005366058,22102.21888061508,-171.05783779431147,17225.575175985192,0.0,0.0
CFG_BV,McGill,Part‑time,0.2,0,0,Base,2,0.0,0.0,0.01,0.43751355824263216,17815.603005366058,22102.21888061508,-171.05783779431147,17225.575175985192,0.0,0.0
CFG_BW,McGill,Part‑time,0.2,0,0,Base,3,0.0,0.0,0.01,0.43751355824263216,17815.603005366058,22102.21888061508,-171.05783779431147,17225.575175985192,0.0,0.0
CFG_BX,McGill,Part‑time,0.2,0,0,Stress,1,0.0,0.0,0.01,0.43751355824263216,17815.603005366058,22102.21888061508,-171.05783779431147,17225.575175985192,0.0,0.0
CFG_BY,McGill,Part‑time,0.2,0,0,Stress,2,0.0,0.0,0.01,0.43751355824263216,17815.603005366058,22102.21888061508,-171.05783779431147,17225.575175985192,0.0,0.0
CFG_BZ,McGill,Part‑time,0.2,0,0,Stress,3,0.0,0.0,0.01,0.43751355824263216,17815.603005366058,22102.21888061508,-171.05783779431147,17225.575175985192,0.0,0.0
CFG_CA,McGill,Part‑time,0.2,0,1,Base,1,0.0,0.0,0.01,0.43751355824263216,17815.603005366058,22102.21888061508,-171.05783779431147,17225.575175985192,0.0,0.0
CFG_CB,McGill,Part‑time,0.2,0,1,Base,2,0.0,0.0,0.01,0.43751355824263216,17815.603005366058,22102.21888061508,-171.05783779431147,17225.575175985192,0.0,0.0
CFG_CC,McGill,Part‑time,0.2,0,1,Base,3,0.0,0.0,0.01,0.43751355824263216,17815.603005366058,22102.21888061508,-171.05783779431147,17225.575175985192,0.0,0.0
CFG_CD,McGill,Part‑time,0.2,0,1,Stress,1,0.0,0.0,0.01,0.43751355824263216,17815.603005366058,22102.21888061508,-171.05783779431147,17225.575175985192,0.0,0.0
CFG_CE,McGill,Part‑time,0.2,0,1,Stress,2,0.0,0.0,0.01,0.43751355824263216,17815.603005366058,22102.21888061508,-171.05783779431147,17225.575175985192,0.0,0.0
CFG_CF,McGill,Part‑time,0.2,0,1,Stress,3,0.0,0.0,0.01,0.43751355824263216,17815.603005366058,22102.21888061508,-171.05783779431147,17225.575175985192,0.0,0.0
CFG_CG,McGill,Part‑time,0.2,1,0,Base,1,0.0,0.0,0.001,0.3238921963471054,42815.60300536606,47102.21888061508,-193919.77786528997,-158734.36031519712,0.0,-205076.3967721315
CFG_CH,McGill,Part‑time,0.2,1,0,Base,2,0.0,0.0,0.001,0.3238921963471054,42815.60300536606,47102.21888061508,-193919.77786528997,-158734.36031519712,0.0,-205076.3967721315
CFG_CI,McGill,Part‑time,0.2,1,0,Base,3,0.0,0.0,0.001,0.3238921963471054,42815.60300536606,47102.21888061508,-193919.77786528997,-158734.36031519712,0.0,-205076.3967721315
CFG_CJ,McGill,Part‑time,0.2,1,0,Stress,1,0.0,0.0,0.001,0.3238921963471054,42815.60300536606,47102.21888061508,-193919.77786528997,-158734.36031519712,0.0,-205076.3967721315
CFG_CK,McGill,Part‑time,0.2,1,0,Stress,2,0.0,0.0,0.001,0.3238921963471054,42815.60300536606,47102.21888061508,-193919.77786528997,-158734.36031519712,0.0,-205076.3967721315
CFG_CL,McGill,Part‑time,0.2,1,0,Stress,3,0.0,0.0,0.001,0.3238921963471054,42815.60300536606,47102.21888061508,-193919.77786528997,-158734.36031519712,0.0,-205076.3967721315
CFG_CM,McGill,Part‑time,0.2,1,1,Base,1,0.0,0.0,0.001,0.3238921963471054,42815.60300536606,47102.21888061508,-193919.77786528997,-158734.36031519712,0.0,-205076.3967721315
CFG_CN,McGill,Part‑time,0.2,1,1,Base,2,0.0,0.0,0.001,0.3238921963471054,42815.60300536606,47102.21888061508,-193919.77786528997,-158734.36031519712,0.0,-205076.3967721315
CFG_CO,McGill,Part‑time,0.2,1,1,Base,3,0.0,0.0,0.001,0.3238921963471054,42815.60300536606,47102.21888061508,-193919.77786528997,-158734.36031519712,0.0,-205076.3967721315
CFG_CP,McGill,Part‑time,0.2,1,1,Stress,1,0.0,0.0,0.001,0.3238921963471054,42815.60300536606,47102.21888061508,-193919.77786528997,-158734.36031519712,0.0,-205076.3967721315
CFG_CQ,McGill,Part‑time,0.2,1,1,Stress,2,0.0,0.0,0.001,0.3238921963471054,42815.60300536606,47102.21888061508,-193919.77786528997,-158734.36031519712,0.0,-205076.3967721315
CFG_CR,McGill,Part‑time,0.2,1,1,Stress,3,0.0,0.0,0.001,0.3238921963471054,42815.60300536606,47102.21888061508,-193919.77786528997,-158734.36031519712,0.0,-205076.3967721315
CFG_CS,McGill,Part‑time,0.2,2,0,Base,1,1.0,0.0,0.101,0.3144159605125395,-207184.39699463395,22102.21888061508,-191181.05797007718,-145482.32739227163,0.0,-207184.39699463395
CFG_CT,McGill,Part‑time,0.2,2,0,Base,2,1.0,0.0,0.101,0.3144159605125395,-207184.39699463395,22102.21888061508,-191181.05797007718,-145482.32739227163,0.0,-207184.39699463395
CFG_CU,McGill,Part‑time,0.2,2,0,Base,3,1.0,0.0,0.101,0.3144159605125395,-207184.39699463395,22102.21888061508,-191181.05797007718,-145482.32739227163,0.0,-207184.39699463395
CFG_CV,McGill,Part‑time,0.2,2,0,Stress,1,1.0,0.0,0.101,0.3144159605125395,-207184.39699463395,22102.21888061508,-191181.05797007718,-145482.32739227163,0.0,-207184.39699463395
CFG_CW,McGill,Part‑time,0.2,2,0,Stress,2,1.0,0.0,0.101,0.3144159605125395,-207184.39699463395,22102.21888061508,-191181.05797007718,-145482.32739227163,0.0,-207184.39699463395
CFG_CX,McGill,Part‑time,0.2,2,0,Stress,3,1.0,0.0,0.101,0.3144159605125395,-207184.39699463395,22102.21888061508,-191181.05797007718,-145482.32739227163,0.0,-207184.39699463395
CFG_DE,McGill,Part‑time,0.3,0,0,Base,1,0.0,0.0,0.003,0.38235626424816005,29304.44291827754,34209.75244598449,9790.561356430084,28948.38214106936,0.0,0.0
CFG_DF,McGill,Part‑time,0.3,0,0,Base,2,0.0,0.0,0.003,0.38235626424816005,29304.44291827754,34209.75244598449,9790.561356430084,28948.38214106936,0.0,0.0
CFG_DG,McGill,Part‑time,0.3,0,0,Base,3,0.0,0.0,0.003,0.38235626424816005,29304.44291827754,34209.75244598449,9790.561356430084,28948.38214106936,0.0,0.0
CFG_DH,McGill,Part‑time,0.3,0,0,Stress,1,0.0,0.0,0.003,0.38235626424816005,29304.44291827754,34209.75244598449,9790.561356430084,28948.38214106936,0.0,0.0
CFG_DI,McGill,Part‑time,0.3,0,0,Stress,2,0.0,0.0,0.003,0.38235626424816005,29304.44291827754,34209.75244598449,9790.561356430084,28948.38214106936,0.0,0.0
CFG_DJ,McGill,Part‑time,0.3,0,0,Stress,3,0.0,0.0,0.003,0.38235626424816005,29304.44291827754,34209.75244598449,9790.561356430084,28948.38214106936,0.0,0.0
CFG_DK,McGill,Part‑time,0.3,0,1,Base,1,0.0,0.0,0.003,0.38235626424816005,29304.44291827754,34209.75244598449,9790.561356430084,28948.38214106936,0.0,0.0
CFG_DL,McGill,Part‑time,0.3,0,1,Base,2,0.0,0.0,0.003,0.38235626424816005,29304.44291827754,34209.75244598449,9790.561356430084,28948.38214106936,0.0,0.0
CFG_DM,McGill,Part‑time,0.3,0,1,Base,3,0.0,0.0,0.003,0.38235626424816005,29304.44291827754,34209.75244598449,9790.561356430084,28948.38214106936,0.0,0.0
CFG_DN,McGill,Part‑time,0.3,0,1,Stress,1,0.0,0.0,0.003,0.38235626424816005,29304.44291827754,34209.75244598449,9790.561356430084,28948.38214106936,0.0,0.0
CFG_DO,McGill,Part‑time,0.3,0,1,Stress,2,0.0,0.0,0.003,0.38235626424816005,29304.44291827754,34209.75244598449,9790.561356430084,28948.38214106936,0.0,0.0
CFG_DP,McGill,Part‑time,0.3,0,1,Stress,3,0.0,0.0,0.003,0.38235626424816005,29304.44291827754,34209.75244598449,9790.561356430084,28948.38214106936,0.0,0.0
CFG_DQ,McGill,Part‑time,0.3,1,0,Base,1,0.0,0.0,0.001,0.2963019769200563,54304.442918277535,59209.75244598449,-181312.2611296936,-144369.79503770082,0.0,-192894.83822874707
CFG_DR,McGill,Part‑time,0.3,1,0,Base,2,0.0,0.0,0.001,0.2963019769200563,54304.442918277535,59209.75244598449,-181312.2611296936,-144369.79503770082,0.0,-192894.83822874707
CFG_DS,McGill,Part‑time,0.3,1,0,Base,3,0.0,0.0,0.001,0.2963019769200563,54304.442918277535,59209.75244598449,-181312.2611296936,-144369.79503770082,0.0,-192894.83822874707
CFG_DT,McGill,Part‑time,0.3,1,0,Stress,1,0.0,0.0,0.001,0.2963019769200563,54304.442918277535,59209.75244598449,-181312.2611296936,-144369.79503770082,0.0,-192894.83822874707
CFG_DU,McGill,Part‑time,0.3,1,0,Stress,2,0.0,0.0,0.001,0.2963019769200563,54304.442918277535,59209.75244598449,-181312.2611296936,-144369.79503770082,0.0,-192894.83822874707
CFG_DV,McGill,Part‑time,0.3,1,0,Stress,3,0.0,0.0,0.001,0.2963019769200563,54304.442918277535,59209.75244598449,-181312.2611296936,-144369.79503770082,0.0,-192894.83822874707
CFG_DW,McGill,Part‑time,0.3,1,1,Base,1,0.0,0.0,0.001,0.2963019769200563,54304.442918277535,59209.75244598449,-181312.2611296936,-144369.79503770082,0.0,-192894.83822874707
CFG_DX,McGill,Part‑time,0.3,1,1,Base,2,0.0,0.0,0.001,0.2963019769200563,54304.442918277535,59209.75244598449,-181312.2611296936,-144369.79503770082,0.0,-192894.83822874707
CFG_DY,McGill,Part‑time,0.3,1,1,Base,3,0.0,0.0,0.001,0.2963019769200563,54304.442918277535,59209.75244598449,-181312.2611296936,-144369.79503770082,0.0,-192894.83822874707
CFG_DZ,McGill,Part‑time,0.3,1,1,Stress,1,0.0,0.0,0.001,0.2963019769200563,54304.442918277535,59209.75244598449,-181312.2611296936,-144369.79503770082,0.0,-192894.83822874707
CFG_EA,McGill,Part‑time,0.3,1,1,Stress,2,0.0,0.0,0.001,0.2963019769200563,54304.442918277535,59209.75244598449,-181312.2611296936,-144369.79503770082,0.0,-192894.83822874707
CFG_EB,McGill,Part‑time,0.3,1,1,Stress,3,0.0,0.0,0.001,0.2963019769200563,54304.442918277535,59209.75244598449,-181312.2611296936,-144369.79503770082,0.0,-192894.83822874707
CFG_EC,McGill,Part‑time,0.3,2,0,Base,1,1.0,0.0,0.101,0.29288072482679517,-195695.55708172245,34209.7524459845,-178937.59308033081,-131063.12374159982,0.0,-195695.55708172245
CFG_ED,McGill,Part‑time,0.3,2,0,Base,2,1.0,0.0,0.101,0.29288072482679517,-195695.55708172245,34209.7524459845,-178937.59308033081,-131063.12374159982,0.0,-195695.55708172245
CFG_EE,McGill,Part‑time,0.3,2,0,Base,3,1.0,0.0,0.101,0.29288072482679517,-195695.55708172245,34209.7524459845,-178937.59308033081,-131063.12374159982,0.0,-195695.55708172245
CFG_EF,McGill,Part‑time,0.3,2,0,Stress,1,1.0,0.0,0.101,0.29288072482679517,-195695.55708172245,34209.7524459845,-178937.59308033081,-131063.12374159982,0.0,-195695.55708172245
CFG_EG,McGill,Part‑time,0.3,2,0,Stress,2,1.0,0.0,0.101,0.29288072482679517,-195695.55708172245,34209.7524459845,-178937.59308033081,-131063.12374159982,0.0,-195695.55708172245
CFG_EH,McGill,Part‑time,0.3,2,0,Stress,3,1.0,0.0,0.101,0.29288072482679517,-195695.55708172245,34209.7524459845,-178937.59308033081,-131063.12374159982,0.0,-195695.55708172245
CFG_EO,McGill,Full‑time,0.0,0,0,Base,1,0.0,0.0,0.001,0.3534168268603556,29925.188359636708,46419.41711092534,20576.94617448591,41795.75477427109,0.0,0.0
CFG_EP,McGill,Full‑time,0.0,0,0,Base,2,0.0,0.0,0.001,0.3534168268603556,29925.188359636708,46419.41711092534,20576.94617448591,41795.75477427109,0.0,0.0
CFG_EQ,McGill,Full‑time,0.0,0,0,Base,3,0.0,0.0,0.001,0.3534168268603556,29925.188359636708,46419.41711092534,20576.94617448591,41795.75477427109,0.0,0.0
CFG_ER,McGill,Full‑time,0.0,0,0,Stress,1,0.0,0.0,0.001,0.3534168268603556,29925.188359636708,46419.41711092534,20576.94617448591,41795.75477427109,0.0,0.0
CFG_ES,McGill,Full‑time,0.0,0,0,Stress,2,0.0,0.0,0.001,0.3534168268603556,29925.188359636708,46419.41711092534,20576.94617448591,41795.75477427109,0.0,0.0
CFG_ET,McGill,Full‑time,0.0,0,0,Stress,3,0.0,0.0,0.001,0.3534168268603556,29925.188359636708,46419.41711092534,20576.94617448591,41795.75477427109,0.0,0.0
CFG_EU,McGill,Full‑time,0.0,0,1,Base,1,0.0,0.0,0.001,0.3534168268603556,29925.188359636708,46419.41711092534,20576.94617448591,41795.75477427109,0.0,0.0
CFG_EV,McGill,Full‑time,0.0,0,1,Base,2,0.0,0.0,0.001,0.3534168268603556,29925.188359636708,46419.41711092534,20576.94617448591,41795.75477427109,0.0,0.0
CFG_EW,McGill,Full‑time,0.0,0,1,Base,3,0.0,0.0,0.001,0.3534168268603556,29925.188359636708,46419.41711092534,20576.94617448591,41795.75477427109,0.0,0.0
CFG_EX,McGill,Full‑time,0.0,0,1,Stress,1,0.0,0.0,0.001,0.3534168268603556,29925.188359636708,46419.41711092534,20576.94617448591,41795.75477427109,0.0,0.0
CFG_EY,McGill,Full‑time,0.0,0,1,Stress,2,0.0,0.0,0.001,0.3534168268603556,29925.188359636708,46419.41711092534,20576.94617448591,41795.75477427109,0.0,0.0
CFG_EZ,McGill,Full‑time,0.0,0,1,Stress,3,0.0,0.0,0.001,0.3534168268603556,29925.188359636708,46419.41711092534,20576.94617448591,41795.75477427109,0.0,0.0
CFG_FA,McGill,Full‑time,0.0,1,0,Base,1,0.0,0.0,0.0,0.2847388486233234,54925.188359636704,71419.41711092534,-156737.6350498718,-116191.36150651208,0.0,-169181.40426429204
CFG_FB,McGill,Full‑time,0.0,1,0,Base,2,0.0,0.0,0.0,0.2847388486233234,54925.188359636704,71419.41711092534,-156737.6350498718,-116191.36150651208,0.0,-169181.40426429204
CFG_FC,McGill,Full‑time,0.0,1,0,Base,3,0.0,0.0,0.0,0.2847388486233234,54925.188359636704,71419.41711092534,-156737.6350498718,-116191.36150651208,0.0,-169181.40426429204
CFG_FD,McGill,Full‑time,0.0,1,0,Stress,1,0.0,0.0,0.0,0.2847388486233234,54925.188359636704,71419.41711092534,-156737.6350498718,-116191.36150651208,0.0,-169181.40426429204
CFG_FE,McGill,Full‑time,0.0,1,0,Stress,2,0.0,0.0,0.0,0.2847388486233234,54925.188359636704,71419.41711092534,-156737.6350498718,-116191.36150651208,0.0,-169181.40426429204
CFG_FF,McGill,Full‑time,0.0,1,0,Stress,3,0.0,0.0,0.0,0.2847388486233234,54925.188359636704,71419.41711092534,-156737.6350498718,-116191.36150651208,0.0,-169181.40426429204
CFG_FG,McGill,Full‑time,0.0,1,1,Base,1,0.0,0.0,0.0,0.2847388486233234,54925.188359636704,71419.41711092534,-156737.6350498718,-116191.36150651208,0.0,-169181.40426429204
CFG_FH,McGill,Full‑time,0.0,1,1,Base,2,0.0,0.0,0.0,0.2847388486233234,54925.188359636704,71419.41711092534,-156737.6350498718,-116191.36150651208,0.0,-169181.40426429204
CFG_FI,McGill,Full‑time,0.0,1,1,Base,3,0.0,0.0,0.0,0.2847388486233234,54925.188359636704,71419.41711092534,-156737.6350498718,-116191.36150651208,0.0,-169181.40426429204
CFG_FJ,McGill,Full‑time,0.0,1,1,Stress,1,0.0,0.0,0.0,0.2847388486233234,54925.188359636704,71419.41711092534,-156737.6350498718,-116191.36150651208,0.0,-169181.40426429204
CFG_FK,McGill,Full‑time,0.0,1,1,Stress,2,0.0,0.0,0.0,0.2847388486233234,54925.188359636704,71419.41711092534,-156737.6350498718,-116191.36150651208,0.0,-169181.40426429204
CFG_FL,McGill,Full‑time,0.0,1,1,Stress,3,0.0,0.0,0.0,0.2847388486233234,54925.188359636704,71419.41711092534,-156737.6350498718,-116191.36150651208,0.0,-169181.40426429204
CFG_FM,McGill,Full‑time,0.0,2,0,Base,1,1.0,0.0,0.1,0.28433243269384334,-195074.81164036327,46419.417110925344,-178079.27642755045,-123190.05854184963,0.0,-195074.81164036327
CFG_FN,McGill,Full‑time,0.0,2,0,Base,2,1.0,0.0,0.1,0.28433243269384334,-195074.81164036327,46419.417110925344,-178079.27642755045,-123190.05854184963,0.0,-195074.81164036327
CFG_FO,McGill,Full‑time,0.0,2,0,Base,3,1.0,0.0,0.1,0.28433243269384334,-195074.81164036327,46419.417110925344,-178079.27642755045,-123190.05854184963,0.0,-195074.81164036327
CFG_FP,McGill,Full‑time,0.0,2,0,Stress,1,1.0,0.0,0.1,0.28433243269384334,-195074.81164036327,46419.417110925344,-178079.27642755045,-123190.05854184963,0.0,-195074.81164036327
CFG_FQ,McGill,Full‑time,0.0,2,0,Stress,2,1.0,0.0,0.1,0.28433243269384334,-195074.81164036327,46419.417110925344,-178079.27642755045,-123190.05854184963,0.0,-195074.81164036327
CFG_FR,McGill,Full‑time,0.0,2,0,Stress,3,1.0,0.0,0.1,0.28433243269384334,-195074.81164036327,46419.417110925344,-178079.27642755045,-123190.05854184963,0.0,-195074.81164036327
CFG_FY,McGill,Full‑time,0.1,0,0,Base,1,0.0,0.0,0.0,0.32380257705395515,41441.170048975255,58429.42567011266,31723.216980245306,53580.90695529741,0.0,0.0
CFG_FZ,McGill,Full‑time,0.1,0,0,Base,2,0.0,0.0,0.0,0.32380257705395515,41441.170048975255,58429.42567011266,31723.216980245306,53580.90695529741,0.0,0.0
CFG_GA,McGill,Full‑time,0.1,0,0,Base,3,0.0,0.0,0.0,0.32380257705395515,41441.170048975255,58429.42567011266,31723.216980245306,53580.90695529741,0.0,0.0
CFG_GB,McGill,Full‑time,0.1,0,0,Stress,1,0.0,0.0,0.0,0.32380257705395515,41441.170048975255,58429.42567011266,31723.216980245306,53580.90695529741,0.0,0.0
CFG_GC,McGill,Full‑time,0.1,0,0,Stress,2,0.0,0.0,0.0,0.32380257705395515,41441.170048975255,58429.42567011266,31723.216980245306,53580.90695529741,0.0,0.0
CFG_GD,McGill,Full‑time,0.1,0,0,Stress,3,0.0,0.0,0.0,0.32380257705395515,41441.170048975255,58429.42567011266,31723.216980245306,53580.90695529741,0.0,0.0
CFG_GE,McGill,Full‑time,0.1,0,1,Base,1,0.0,0.0,0.0,0.32380257705395515,41441.170048975255,58429.42567011266,31723.216980245306,53580.90695529741,0.0,0.0
CFG_GF,McGill,Full‑time,0.1,0,1,Base,2,0.0,0.0,0.0,0.32380257705395515,41441.170048975255,58429.42567011266,31723.216980245306,53580.90695529741,0.0,0.0
CFG_GG,McGill,Full‑time,0.1,0,1,Base,3,0.0,0.0,0.0,0.32380257705395515,41441.170048975255,58429.42567011266,31723.216980245306,53580.90695529741,0.0,0.0
CFG_GH,McGill,Full‑time,0.1,0,1,Stress,1,0.0,0.0,0.0,0.32380257705395515,41441.170048975255,58429.42567011266,31723.216980245306,53580.90695529741,0.0,0.0
CFG_GI,McGill,Full‑time,0.1,0,1,Stress,2,0.0,0.0,0.0,0.32380257705395515,41441.170048975255,58429.42567011266,31723.216980245306,53580.90695529741,0.0,0.0
CFG_GJ,McGill,Full‑time,0.1,0,1,Stress,3,0.0,0.0,0.0,0.32380257705395515,41441.170048975255,58429.42567011266,31723.216980245306,53580.90695529741,0.0,0.0
CFG_GK,McGill,Full‑time,0.1,1,0,Base,1,0.0,0.0,0.0,0.26737429142490843,66441.17004897525,83429.42567011266,-144062.26159545206,-101654.74747037179,0.0,-156999.84572090762
CFG_GL,McGill,Full‑time,0.1,1,0,Base,2,0.0,0.0,0.0,0.26737429142490843,66441.17004897525,83429.42567011266,-144062.26159545206,-101654.74747037179,0.0,-156999.84572090762
CFG_GM,McGill,Full‑time,0.1,1,0,Base,3,0.0,0.0,0.0,0.26737429142490843,66441.17004897525,83429.42567011266,-144062.26159545206,-101654.74747037179,0.0,-156999.84572090762
CFG_GN,McGill,Full‑time,0.1,1,0,Stress,1,0.0,0.0,0.0,0.26737429142490843,66441.17004897525,83429.42567011266,-144062.26159545206,-101654.74747037179,0.0,-156999.84572090762
CFG_GO,McGill,Full‑time,0.1,1,0,Stress,2,0.0,0.0,0.0,0.26737429142490843,66441.17004897525,83429.42567011266,-144062.26159545206,-101654.74747037179,0.0,-156999.84572090762
CFG_GP,McGill,Full‑time,0.1,1,0,Stress,3,0.0,0.0,0.0,0.26737429142490843,66441.17004897525,83429.42567011266,-144062.26159545206,-101654.74747037179,0.0,-156999.84572090762
CFG_GQ,McGill,Full‑time,0.1,1,1,Base,1,0.0,0.0,0.0,0.26737429142490843,66441.17004897525,83429.42567011266,-144062.26159545206,-101654.74747037179,0.0,-156999.84572090762
CFG_GR,McGill,Full‑time,0.1,1,1,Base,2,0.0,0.0,0.0,0.26737429142490843,66441.17004897525,83429.42567011266,-144062.26159545206,-101654.74747037179,0.0,-156999.84572090762
CFG_GS,McGill,Full‑time,0.1,1,1,Base,3,0.0,0.0,0.0,0.26737429142490843,66441.17004897525,83429.42567011266,-144062.26159545206,-101654.74747037179,0.0,-156999.84572090762
CFG_GT,McGill,Full‑time,0.1,1,1,Stress,1,0.0,0.0,0.0,0.26737429142490843,66441.17004897525,83429.42567011266,-144062.26159545206,-101654.74747037179,0.0,-156999.84572090762
CFG_GU,McGill,Full‑time,0.1,1,1,Stress,2,0.0,0.0,0.0,0.26737429142490843,66441.17004897525,83429.42567011266,-144062.26159545206,-101654.74747037179,0.0,-156999.84572090762
